,sub_id,run,presentation_order,video_number,video_category,category,expected_fear,fear,arousal,valence
20,04,2,21,35,3,Spiders,0.641,-0.32335371320025336,0.1797153346009976,-0.5413591036408457
21,04,2,22,26,3,Spiders,0.499,1.4261548767270886,1.429630782161023,1.0226441319004442
22,04,2,23,32,3,Spiders,0.76,-0.5213555299656789,-1.476676681271231,-0.5579555679115067
23,04,2,24,21,2,Social,0.16,-1.3222285500168776,0.47779815136328035,-1.508074867983997
24,04,3,25,4,1,Heights,0.638,0.5366243267809233,-0.75518077251707,0.9376025896100055
25,04,3,26,9,1,Heights,0.511,-0.6247893148431399,-1.0702001129590277,-0.6693893129817371
26,04,3,27,28,3,Spiders,0.86,1.1897347970071777,0.1898772488088027,0.7147350994695447
27,04,3,28,36,3,Spiders,0.906,0.5129823188089322,0.8402397581083283,0.12237677041200468
28,04,3,29,18,2,Social,0.116,-0.9291801674825255,-1.5918450422930221,0.9317376556589407
29,04,3,30,20,2,Social,0.298,0.6666553706268742,-0.04384677797071409,0.9376025896100055
30,04,3,31,2,1,Heights,0.799,1.55618592057304,-0.06078330165038925,1.028509065851509
31,04,3,32,10,1,Heights,0.764,-1.0858084702969664,0.20681377248847785,-1.4611553963754789
32,04,3,33,33,3,Spiders,0.729,0.06082891634460215,-0.7958284293482905,0.31298712382160904
33,04,3,34,29,3,Spiders,0.966,1.5118571556255562,1.3212370306111023,1.098888273264286
34,04,3,35,13,2,Social,0.309,0.4450115458894577,0.9350842907145092,-0.6107399734710895
35,04,3,36,23,2,Social,0.493,-1.1981080081639244,-1.6358800038601775,-0.9831632793637014
36,05,1,1,1,1,Heights,0.74,1.624302982050219,1.052511575924269,1.0499193699563194
37,05,1,2,5,1,Heights,0.773,1.7769826754221192,1.157208349559081,0.36077493514040615
38,05,1,3,12,1,Heights,0.881,0.46158839406420654,-0.7142464791631833,0.009533578040682814
39,05,1,4,30,3,Spiders,0.07,-0.8772950708893835,-1.2769916374502976,0.30003601050371076
40,05,1,5,24,2,Social,0.021,-0.7363599693153212,-0.3412642230891656,0.6142022434275481
41,05,1,6,14,2,Social,0.031,0.11218678807851094,0.8267591577742058,0.5208342877428119
42,05,1,7,21,2,Social,0.043,-0.9007842544850604,-1.4176779270220765,-0.1638640539452568
43,05,1,8,31,3,Spiders,0.038,-0.9154649942323585,-1.7317682479265124,0.4274663320580752
44,05,1,9,32,3,Spiders,0.025,-0.9653795093731722,-0.10242470823475071,-0.9552686307015961
45,05,1,10,26,3,Spiders,0.0,-0.5895525718423399,0.9085535121764025,-0.8396702093776363
46,05,1,11,18,2,Social,0.101,-0.7950829283045139,-0.5866472862957562,1.6634802215988744
47,05,1,12,7,1,Heights,0.821,-0.8361889995969487,-0.8385738978545226,-0.1638640539452568
48,05,2,13,15,2,Social,0.077,0.25605803760203266,0.9543583506416327,0.23183823443291307
49,05,2,14,13,2,Social,0.156,0.40428064270506303,-0.18421906263694765,-1.8933942806768067
50,05,2,15,22,2,Social,0.114,-0.9624433614237126,-1.715409377046073,-0.1638640539452568
51,05,2,16,4,1,Heights,0.771,1.8533225221080696,1.2749922198982444,0.9031982967374474
52,05,2,17,36,3,Spiders,0.049,-0.9007842544850604,-0.8582045429110499,-1.2264803115001164
53,05,2,18,34,3,Spiders,0.012,-0.9095926983334393,-1.3587859918524947,-0.8752389544003931
54,05,2,19,2,1,Heights,0.894,1.6066860943534613,1.0296091566916539,0.5919717777883255
55,05,2,20,8,1,Heights,0.893,-0.8508697393442468,-0.5964626088240199,-0.6707186705195413
